name	ratings	date	helpful	comment	comment_len
ssi	1	2020-07-07	1	이건 모 맨날시켜도 쿠폰 두장이끝이네 ㅋㅋ 한달에 50이상은 쓰는거같은데 삭제~	44
윙치킨	1	2019-01-24	0	현위치로 하는데 연결상태 좋은데 않좋다고 나와서 짜증나여	31
정은경	1	2020-10-20	1	10.13.1 버전쓰고있고 렉 몇일째 심한데 고치지도 않네ㅡㅡ 별1개가 최대 점수라고 뜨는뎅	51
Enjoy man	1	2020-09-03	0	배민배달료 때문에 너무 비싸요 전화주문이 더 싸지 않나요 앱의 필요성을 못느끼겠어요	46
밤하늘	1	2020-10-11	2	제가 살고있는 건물이 지어진지 이제 1년이 되어가고 옆건물은 2년이 되어가는데 왜 안뜰까요?	51
Kim MinGwan	1	2019-11-20	0	리뷰남겨달라고 맨위에 강제로 알림띄우는거 선택으로 바꾸든가 합시다 진짜 개빡치네요	45
K LEE	1	2020-04-09	1	저도 회원탈퇴하느라 새로 깔았습니다 독과점 후 어려운시기에 꼭 이렇게 했어야됐나요?	46
정수진	1	2019-04-29	4	쿠폰이벤트 좋아라하고 기다렸는데ㅠ 식사시간만 늦어..졌네여	32
이정화	1	2020-04-09	0	그동안 많이 썼었는데... 메뉴판으로 이용하다가 지역앱 나오면 갈아타야겠네요	42
고은Mom	1	2020-07-12	1	배달비 너무 비싸고 배달이 너무 느려서 사용하기 매우 불쾌함	33
Dadada da	1	2020-07-31	1	한시간 걸린다고 해놓고 예정보다 30분 더 걸리면 어떻게하나요 일정이 있어서 고려해서 일찍 시킨건데	55
김현주	1	2019-07-10	0	경쟁사 아이디와 비번 요구한 것 보고 실망스러워서 경쟁사로 갈아탑니다	38
최민지	1	2019-08-11	0	당장 환불해라 장난하는것도 아니고 수습안되니까 문의싹 닫고 전화 먹통에 진짜 장난하냐?앱 삭제나해라 망한어플	60
멸망	1	2020-10-15	1	주문하고 결제창이 안뜹니다 로딩하다 끝나도 하얀화면에서 안넘어갑니다 갑자기	41
김한주	1	2020-03-21	0	결제할때 본인인증이 계속 안되네요 정확히 했는데 인증번호가 계속 안와요	39
김영훈	1	2019-03-08	9	언제까지 배민쓸까 옥션,지마켓 연회비 3만내고 가입하면 바로 35000원적립해주고(배달도 사용가능) 매일 3000원 배달할인 쿠폰 무조건 매일 옥션 1회 지마켓 1회 2회시 6000원할인 요기요는 이벤트로 50%쿠폰 똭 배민은 vip에게만주는 100원쿠폰 500명 한정 1000원쿠폰(50만원?)ㅋㅋ 소비자는 호구가 아니다	180
???	1	2019-07-20	1	무슨 터치주문을 하면 연결상태가 불안하다고 뜨고 이게뭡니까?	33
JS LEE	1	2019-06-22	1	리뷰가 왜 지워졌죠? 안좋은 리뷰는 지우시기도 하나봐요~ 배달의 민족 꾸준히 사용하다가 회원탈퇴하고 앱삭제해버렸습니다. 앱으로 설빙을 시켰는데 한시간이 넘도록 오지 않아 전화했더니 배달기사분이 잘못 배달했답니다. 여기까진 좋게 설명하면 그냥 재배달이나 취소하고 넘어갈수 있는 문제입니다. 근데 업주분이 배달기사분만 탓하시면서 잘못 배달된 곳에 가서 찾아서 못먹을 정도면 취소해준다네요. 그걸 저희가 왜찾아와야되내고 했더니 오히려 사람 진상 취급하는데 화가나서 배민 고객센터에 전화했더니 상담원은 업주들 대변인인지 해결되는 일은 하나도 없고 귀찮고 빨리 끊었으면 좋겟는지 네~ 할 상황도 아닌 말에 네~ 네~ 거리기만하고 쿠폰 몇개 쥐어주겠다고 하는데 진짜 기분나쁘고 치사해서 이제 이용 안할랍니다. 배민 이용하지 마세요 잘못 배달되고 시간 다버려도 책임져줄 사람 1도 없어요.	434
장윤지	1	2020-04-07	0	이시국에 수수료 인상 너무하네 앞으로 전화주문하고 배민은 메뉴판으로 쓸께요	41
정혜영	1	2019-10-20	0	잘쓰고있었는데 앱카드하려니 주민등록번호가 유효하지않다네요? ?	34
D YOUDIE	1	2021-05-30	2	배달료 비싸다는 리뷰 남겼는데 삭제당함ㅋㅋㅋㅋㄱㅋㅋㄲ	29
빛빚	1	2018-10-10	1	돈주고 사먹는 사람 리뷰 막으면 어쩌자는 겁니까 정보를 얻고자 어플 이용하는건데 선결제하는 사람만 리뷰작성 가능하게 하니 가게에서 선리뷰 별5개 약속 받고 서비스 받는 사람들이 대부분이니 평점이 다들 높죠	114
소다소년	1	2020-03-09	1	회원가입이나 아이디찾기등 할때 인증번호가 왜 안오는걸까요?? 만나서결제할려는데 상당히 불편하네요	53
주힘	1	2019-06-15	0	주문이 계속 취소돼고 그래서 별로에요 왜 주문이 안되는지	31
메로낭	1	2019-04-29	3	된 사람이 아무도없는 이벤트 그만해요 이런식으로 유입시키려고 하다니... 실망입니다	46
박상미	1	2019-08-11	0	카드결제로돈은빼가고 주문은안들어간건무슨경우임 환불하려는데 전화도안되고 어떡하라는거야진짜	48
Hawkeye Dane	1	2020-04-08	0	할인 쿠폰도 진짜 안뿌리는데 이젠 수수료도 올려서 음식업하시는분들 힘들게 만드는 앱	46
조원호	1	2020-04-08	1	탈퇴하는거 까먹어서 다시 깔았습니다 다시는 보지 말아요~쓰레기 집단~	38
조용진	1	2018-12-05	1	업데이트이후 주소복사하기가 안됩니다 빨리좀 개선해주세요	30
반시율	1	2019-06-21	0	VIP한테 혜택은 개뿔도 없는 배민 이제 손절입니다 리뷰볼려고 깔아노킨하겠지만 주문은 요기요아니면 전화로 그냥할려구요~	66
주민선	1	2020-05-30	1	결제 대체왜 이모양이에요 ?? 배달의민족 카드를 어기서 못쓰게 만들어둔 이유거 뭔가요 ?? 하다못해 되다가 안되는거면 보이게 공지라도 올려놓던가 잔액없나 확인하고 결제 다시시도하다가 가게문 닫아서 열받네요	114
Blu Sun	1	2020-04-09	1	계정탈퇴를 안하고 삭제해서 다시 깔았어요 배민 외국으로 넘어갔다더니 ㅎ 몰랐는데 알게해주시네요 배달의 명수 서울용도 얼른나왔으면 좋겠네요	76
박혜진	1	2020-12-12	1	배달팁을 배민에서 행정동?기준?으로 설정하게끔해 배달팁외 추가요금이 부과 될수있다고 합니다 거리가 먼것두 아니고 우리가 알고있는 동이랑 행정동기준의 동은 다르다네요 저희집은 구성동인데 행정동으로 치자면! 구성동은 존재하지않고 다른동에 포함되어있대요 그게뭡니까 엄연히 구성동으로 택배받고 우편받고 모두가 여기를 구성동으로 알고있는데!! 선결제하고 결국 배달비는 만나서 따로 결제해야합니다	215
노길자	1	2021-02-05	1	첫주문인데 만원쿠폰이 적용이 안되네요..ㅋ	23
나는먼지다	1	2020-04-07	0	수수료 정책부터해서 전반적인 서비스 부분이 안좋은거같습니다. 탈퇴합니다	39
구본경	1	2021-03-10	0	라이더 메모 왜만듬? 시키는족족 개무시더만 ㅋㅋ 안쓴다 ㅂㅂ	33
이승익	1	2019-06-23	0	로그인이 안되는데 왜 그런거죠 배달통으로 시켜야 하나요	30
Endwl	1	2019-04-25	2	배달시키려했더니 갑자기 숫자가 뜨고 결제가 안돼요	27
kim kim	1	2020-09-20	1	친구 초대받아서 어플 첨깔고 가입해서 첫주문 쿠폰이랑 친구초대 쿠폰 받았는데 친구초대 쿠폰 먼저썼다고 첫주문 쿠폰 못쓰는게 어딨어요~~~ 치사해라~~ 수고하세요.	90
정인성	1	2020-08-17	3	배달의민족에서 큐팡잇츠로 갈아탓습니다 이름이 배달의민족인데 배달퀄리티가 쓰래기입니다 쿠팡배달이훨씬더빠르고(평균30분빠름) 배달비도안들어요 앞으로쿠팡잇츠만쓸랍니다 답변이와서 추가로 씁니다 도대체가 제가배달을받기전 몇명을배달하고 저한테오는건지 음식이 따뜻하지도않고 배달도 오래걸리고 거기에비마트이용했는데 아이스크림은다녹고 최악입니다 다른곳쓸려구요	191
한별	1	2019-02-04	0	노트9 사용하는데 현위치주소검색이 왜 안돼는거죠 개선해주세요 가장 중요한기능을 지금 못쓰고있어요	53
연결고리너와나의	1	2019-06-19	26	연애인아닌 일반인인 저는 거지새끼이기 때문에 배달비 아껴보자고 요일 고려해서 선택하는 우매한 일을 해버렸내요.. 정말 좋아했던 어플이었고 거짓말안치고 vip카드 오늘 만드려고 했는데 차에있는 민증필요하길래 내일하려했는데 그게 또 이렇게 도움되내요... 좋은 의도인건 알 수 있었지만 이건 의도와는 무관하게 생각을 엄청 짧게 하신거죠.. 이런 실수 범해주셔서 정말 감사합니다. 5년동안 해왔다는게 이런 거라면 우매한 제가 생각하기엔 6년,7년,8년 뒤 이벤트도 도찐개찐 일꺼라 생각합니다... 사과를 오지고지리게 하셔도, 다른분들이 이정돈 봐주자 하셔도 저는 절때 두번다신 않쓰겠습니다. 설마 사과의 의미로 전국민 만원 쿠폰을 뿌린다고해도 싫습니다. 우매한 저는 그렇게 행동할께요. ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ '일부를 위한 특혜로 이해될거라고 미처 생각하지 못 했습니다' ?? 이거 진심으로 쓰신거 맞죠?하고싶은말은 많은데 제 말이 그곳에 다을수 있나 몰라 줄입니다.	494
최재호	1	2020-04-07	1	늘 사용 했었는데.. 이제 직접 매장을 찾을랍니다.	28
여현호	1	2020-06-07	1	결제변경하면 렉걸려서못하네요 왜이러죠,ㅡㅡ불편하네여	28
쪼상	1	2019-11-03	1	총주문금액 어딧죠?ㅋㅋ안드로이드 지원안한다 쓰던가 ㅋㅋ무슨 문의답변도 다 똑같은글로 싸질러놨네 ㅋㄱㄱ	56
김석표	1	2020-11-24	1	뭔가 좋은앱같은데 동전에 앞뒷면이있듯 불편하기도하고 항상 뉴스에 나오는앱인거같다.	45
꿈틀	1	2020-07-30	3	이제 음식값올리라고 점주들 한테 갑질해? 가지가지한다잉 니네는 그냥 아웃 이제 쓸일없다	48
폭주생수	1	2019-06-22	2	어우 난 오늘도 썼는데 리뷰 보고 무슨 일 있었는지 이제 알았네요 오늘이 마지막일거예요 그간 잘 썼어요 수고하세요	63
하늘고래	1	2020-11-15	1	주소를 찾으라는데 저는 똑.바.로 쳤는데 안나와요.그리고 버스 정류장에 배민광고가 조금 나오는데 ♡♡도 우리 민족이였어 밖에 안나오고 설명도 없네요.	83
Wonho Lee	1	2020-04-08	0	탈퇴했습니다. 플랫폼 경제 유니콘 어쩌고 저쩌고 해도 결국 소상공인 후려쳐 큰 기업. 아직도 무엇이 잘못된건지 파악도 못하는 기업..다른 대항마들이 나와 이런 하접한 기업 하나쯤 가뿐히 없애주었으면 합니다	114
M. Lee	1	2019-06-23	1	마케팅부서는 프로젝트 검수를 안받나요? 광고도 그렇고 이번에 출시하는 굿즈도 그렇고 어디에서 낸 아이디어인진 모르겠지만 최악이었습니다. 최근 사회에서 논란이 불거지는 부분을 알고 있으면서도 일부러 성 고정관념을 지속시키는 소재를 사용했다는 생각이 드네요. 기분 상해서 다시는 어플 이용 안할것 같습니다.	169
Ga Young Jeon	1	2019-08-11	0	쿠폰사논게 있어서 쓰려고 주문하기 하니 계속 오류네요ㅜㅜ 주문하기로 넘어가질 않아요ㅜㅜ	48
thanksbingo	1	2020-04-06	2	배민이 장사 그만하고싶나봐요. 티비에서도 상인 수수료 때문에 문제 많던데... 회원가입전 첫배달 3원 할인으로 나오고 친구소개는 4천원으로 나오다가... 회원가입하니까 첫 배달 2천원 친구소개 5천원으로 숫자 가지고 장난을 치네... 배달 앱하나 만들어 돈장난 치고... 스마트시대에 맞는 공익 디지털 전화번호부 만들어서 소상공인도 주문자도 사실상 수수료 무료인 앱을 나라에서는 개발 했어야 했다. 늦지 않았다. 공익사업으로 디지털 전화번호부에 판매상품 모두 실어줘라... 개발자는 건당 먹어야지 수수료 처먹겠다고 나라를 팔아먹었다. 밥한끼 시켜먹을려해도 게르만족에게 돈을 바쳐야 한다. 나라팔아먹는 사업자는 나오지 못하도록 제발 제어 좀 하자. 기존에 작성한 글 이놈들이 강제 삭제 시킴.	386
쥬쥬	1	2018-12-23	0	왜 갑자기 db에러라고 뜨면서 로그인도 풀리고 그러죠?..	32
윰먜	1	2019-04-09	17	카테고리 1인분 뭔가요? 혼자먹을거라 주문하려고 1인분 카테고리로 들어가면 배민라이더스밖에 안뜨네요? 이럴꺼면 1인분 카테고리를 왜만드신건지ㅡㅡ 문의 여러번하면 뭐합니까? 반영한다 어쩐다하면서 바뀌는거 1도없음	117
Jihoon Kong	1	2020-04-07	9	기본적으로 이 앱은 깃발이 문제가 아니고 소상공인에게 빨대 꽂아놓는게 문제다.	43
Da yae Kim	1	2020-04-25	1	배달하는 사람이 똑바로 일을 못하네요.님들 여기 배달하는 사람중에 돈 받고 그냥 가버린 사람도 있음.제가 방금 겪음.피자 잘못 가져왔다고 하는데 그럼 일단 돈은 주고 가야하는거 아닌가?	103
이루따	1	2019-08-11	2	1점도 주기아깝네요 ㅡㅡ고객센터 불통이라 환불문의도 못하고	32
사자.	1	2019-04-15	6	벼엉신 어플 결제했다가 지맘대로 취소함ㅎㅎㅎㅎㅎㅎ 쿠폰남아있는거봤는데 고객센터에 전화해보니까 나보고 까였다고 짖는데 뭐라는지 모르겠다 긁적	77
낙타꾼	1	2019-07-11	1	아니 무슨 피자 3000원 할인쿠폰받아놓은거 쓸라고 했더니 가지고있는 쿠폰도 선착순으로 쓰게 만들었네요 ㅋㅋㅋㅋ 어이가 없어서 진짜... 다신 안씁니다.	85
옥태현	1	2019-01-18	3	거리순 평점순 다 어디갔죠 개선되기 전까지 다른 배달앱 쓰고있을게요	37
염수현	1	2019-04-22	0	노트9안된다구요 주소지정할때마다계속 접속이불안하다고만함 앱업데이트안합니까?	41
유석	1	2019-04-24	4	이벤트 할려면 제대로 해주세요 하얀화면 오류 땜에 이벤트 참가도 못하네 ..;;	44
dnb dnb	1	2019-06-21	2	배민에 지금까지 1000만원 가까이 썼는데 정작 저한테 돌아오는 서비스나 보상은 2만원도 안됐습니다 이게 경쟁력 갖춘 어플의 영업방식입니까?	78
응엉	1	2019-04-30	2	요기요는 선착도없고 추첨도 아니라 갈아탑니다^^ 삭제합니다.	33
Hayeon Kim	1	2019-04-14	1	배달팁 계산 프로세스 오류로 주문되지 않는 현상 발생합니다.	33
남경마을범스	1	2020-04-24	0	이제 시켜먹지말라는건가요? 왜 주문할려고들어가니까 자꾸 오류뜨나요 요즘 배달의민족말많던데 업데이트하고 뭐해도 안되네요 이제 요기요로갈래요 자주애용했었는데 이렇게 나를버리다니 배민 실망입니다	105
이영신	1	2019-10-21	0	1시간 반이나 안와서 매장에 전화했더니 자기네들은 취소로 떠서 안보냈다고하고 배민어플은 주문중이고 배민상담사는 무작정 취소해드려요? 이러기만하고 기분나쁜경험이네요	90
귄오상	1	2019-08-11	1	개시부레 고객센터는 오십통화를해도한번도연결이안되고 결제만하고 음식점에는 오더안올라왓다로하고 환불빨리하쇼 개시부래 돈없어서 밥못먹고 한시간째기다리고있으니깐	85
Chunsu Kim	1	2019-08-11	0	오늘참대박이네요 결제는되고 주문은 안드가고 전화는 또 왜그리안되는지	37
이용욱	1	2019-08-11	0	음식 서버터져서 안시켜지고 결재는 완료됬는데.. 취소해주세요	33
복혜순	1	2019-08-11	1	자꾸 시키려하면 네트워크 상태가 좋지 못하다고 오류납니다	31
남미스터	1	2020-04-12	0	소상공인 등이나 쳐먹는 나쁜 다시는 이용 안합니다	27
닉네임	1	2021-01-07	0	참나 음식점이 잘못한거 사과도안해서 적어놨더니 게시글중지시키고 누굴 업장에서 일어나지도 않은 일 만든사람처럼 몰아가버림. 없애고 요기요만씀	77
Lemon	1	2021-04-02	0	결제창 오류있는데 빨리고쳐주세요	17
Jun HJ Park	1	2020-04-09	1	수수료만 쳐올리고 사용하기는 불편해지고.. 외국물 먹어서 정줄놨나	36
이보람	1	2019-06-19	2	그냥 뭐라하기도 짜증나네요; 이런 마케팅은 제발 하지 마세요ㅎㅎ그럼 이만 앱 지우러갑니다.	50
메포투스	1	2019-02-21	0	배달부분1위 앱인데 그래서 요즘 배가 불렀는지 요기요 보다 혜택안주더라.ㅋ	41
이수현	1	2019-05-29	0	저는 왜 만나서 결제가 안되는거져? 핸드폰인증도 해놓은 상태인데 같은 가게에서 주문할 때 친구는 만나서 결제가 있는데 저만 없어요 왜죠??	77
????	1	2019-06-15	353	캬....마케팅할줄모르죠? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ연예인 유투버 힙찔이한테 그런쿠폰을왜줘요; 반윤희씨는 그렇다치고 남편이랑 친구도 주고~캬~!!! 돈썩어난다 그쵸?ㅎㅎㅎㅎ 차라리결식아동이나돕지ㅋㅋㅋㅋㅋㅋㅋ뭔 마케팅팀 꼭 해고당하길기원합니다~ 그럼이만 요기요로갈게요~~^^!	154
그리드	1	2020-04-11	1	배달하려고 설치한거지 업체광고 보려고 깔았나 하는 생각이 드는앱	35
두나	1	2020-12-07	0	잣같은회사인거오늘 다시인증.배짱장사하는업주나 관리안대는 배민이나 콜센터에서는 죄송하다고만 징징 근본적인해결책도 없고 관리자도없다함 근무시간에, ㅎㅎㅎ배민절대안쓴다 주변에도 불매운동하겟음	103
Fjfjrj Tjrh	1	2020-04-13	0	코로나사태 진짜 정떨어지네요 빨리 완전 망했으면 좋겠어요 예전부터 얌체같이 행동하더니 너무 통쾌해요 이젠 배민 우리나라기업도 아니라서 삭제하고 탈퇴했어요 하루빨리 한국기업으로 배민대체 어플이 나오길 바래봅니다	116
sohyun kim	1	2020-04-07	0	이 시국에 수수료 인상이라뇨. 건물주도 월세 덜 받는 와중에?? 한창 장사 잘 될 때 인상해도 욕먹을 판국에.. 우리나라 기업이 아니라 그런지 배려가 없으시네요. 다같이 살려면 소비자가 할인 안받고 전화주문하는 수밖에 없겠어요	126
귤귤	1	2020-04-05	1	수수료는 왜 올리는거냐 독점하니깐 아주 막나가는구만 ㅋㅋㅋㅋㅋ	34
서정훈	1	2020-04-09	0	진짜 백번 양보해서 올린다하더라도 이때 올리네 ㅋㅋㅋㅋㅋ ㅅㄱ!	35
jm l	1	2020-04-07	3	돈에 미쳤다. 올라간 가격은 고스란히 소비자의 몫. 우리가 언제부터 배달료를 냈었지?	47
조아영	1	2019-08-11	2	왜 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 치킨시켰는데 결제만 진행되나요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 내돈 ㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ배고파 죽겠다ㅠㅠㅜㅜ	68
나나콘	1	2019-11-24	0	배달의민족 배달시스템좀 개편해라 개인적으로도 배민사용하고 업주로써도 사용하는데 배달기사가 매장에 오지도않고 조리시작하라는 멘트도 없이 1시간넘게 지연되는데 지연된다는 연락한통도 없고 결국에는 1시간 이미 지연됬는데 거기서 1시간 더 지연될거라고해서 고객이 취소했다 그러면 거기는 우리매장의 음식에 문제가 아니라 배민측 잘못인건데 손해보상도 못해준다그러고 같은날 다른주문건도 주문한지 20분이나 됬는데 조리시작하라고 메시지 없어서 업주가 직접배달 간다고 주소랑 연락처 달라니까 주지도 않고 연락 다시 드린다면서 오지도않고 이런비슷한일이 우리매장에 한두번이 아니었고 여러번 있었는데 시스템 개편도 안해, 배달기사가 부족하다는 말만하고 그건 그쪽사정이고 배민측에서 그건 더 모집해야하는거지 고객이나 업주한테 설명해봤자다. 다른 배달어플인 요기요도 사용중인데 거기에서는 같은날 배민보다 20분 늦게 들어온 주문인데도 30분 먼저 가져갔는데 배민 책임자는 이거에 대해서 어떻게 생각하는지 묻고싶다.	497
Scarlett J	1	2019-07-10	1	날씨가 안 좋은 날에 라이더 분들께 팁을 더 드리는 건 좋다고 생각합니다. 그런데 대체 기준이 뭐죠? 잘 맞지도 않는 기상청 예보만 보고 적용하시나요? 몇 시간째 비도 안 오는데 우천이라고 배달팁 올라가는 거 보니 어이가 없네요	127
윤나리	1	2019-07-21	3	여혐논란 피드백이 딱히 없어 탈퇴함 원래 잘쓰진않지만 쓸일있을때 다른거 쓸래요	43
크리스토퍼로빈	1	2019-04-29	4	뭡니까 이벤트 시작하자마자 알수없는 오류ㅡㅡ 장난하는것도아니고	34
이제민	1	2020-08-22	1	무슨 새로고침네트워크확인을자꾸하라고함. 다른인터넷은다잘되는데	33
유라	1	2020-07-17	1	오늘 치킨먹으려고 장바구니에 넣었는데 본인 인증하래서 했는데 자꾸 안되서 오늘 결국 편의점밥 먹었어요 무슨 문제인가요?	66
김양희	1	2019-12-29	0	B마트 4,000원쿠폰 발급받았다고 뜨는데 쿠폰함에 없어서 주문을 못하고 있어요 다른 쿠폰은 두세개씩 주면서..;	63
꼴만이	1	2021-03-29	1	좋아요만 있구 실어요는없는 개같은 흠 ....	25
준환	1	2020-11-13	1	배달 라이더가 문 앞에 있는 택배 가져갔는데 충격이 크네요. 요기요 쓸게요 걍	43
DHN	1	2019-10-31	11	노트9 사용자인데 버전 8.40.0에서 업데이트 리스트에 안뜹니다. 해결좀해주세요.	46
전유진	1	2020-10-09	1	원래 쓰던 폰으로 자주 썼어서 다른 폰으로 쓰려고 했는데 본인인증이 왜자꾸 안된다는걸까요? 급해서 빨리 먹고 싶었는데 ㅠㅠ..	70
ss fff	1	2020-04-07	1	혜택도 별로 없고 판매자들은 수수료지옥이고 배달비는 계속 오름 안써....	41
호야	1	2020-04-08	3	샵인샵 없애라 걔들때매 업데이트할때 마다 점점 더 지저분해진다 1개가게에서 여러개 다른가게처럼등록해주니까 더럽지	62
치킨킬러	1	2019-06-15	154	하아....유명인들 할인쿠폰 뿌린거보고 정나미 떨어져서 앱지웁니다. 그동안 행사 이벤트 악착같이 아둥바둥 받고 5천원할인에 좋아라햌ㅅ던 내가 바보처럼 느껴지는 처사네요.... 진심 실망이다. 요기요로 갈아탄다...마케팅팀 짤라라	127
mint Efl	1	2019-10-21	0	내가 자주 쓰는 주소인데 내가 설정할 수가 없는 이상한 앱.	33
해주	1	2020-01-31	0	음식을 주문하고 취소하는 과정에서 가게에 전화하니깐 배달의민족 고객센터로 전화하라 해서 전화하는데 전화를 너무 안 받네요.. 몇 통을 하는건지? 직원이 많이 없는건 가요? 아니면 진짜 여러곳에서 계속 전화를 하는 건 가요? 전화 말고도 다른 수단을 하나 만드셨으면 하네요.	152
최연미	1	2019-05-29	0	지역마다 다르지만 배송비를 명시하지않고 배달후 요구하는건 아닌것같습니다	39
heo김유정	1	2021-01-03	1	닉네임 만들 정말 힘들어 요 정말 못갔어요	23
eheheh sjsjs	1	2019-08-11	0	저기 결제는 됐는데 배달접수가 안되네요? 제 돈만 빠져 나갔는데요?	37
빈숑	1	2019-08-02	7	배달이 안와서 라이더한태 전화하려면 왜 배달의민족 고객센터로 전화해야하는거죠? 배달 한시간 반째 안오는데 열받네요 배달비란 배달비은 다받고 최소금액까지있는데 최소한의 서비스도 받지못해 굉장히 불만족스러워요	114
왕감자	1	2020-04-12	0	배달의 민족 자취하고나서부터 많이 이용했는데 ㅠㅠ 아쉽네요 빠이~	36
zenson jung	1	2018-12-05	0	뭐만하면 다 배달료 써있네 아예 배달료 유료인데가 뜨게하면 얼마나 편하게요 하나하나 다 눌러서 정보보고 배달료를 봐야되네요	68
언제나	1	2020-05-10	1	기존처럼 잘했으면 해요~ 등돌리는건 한순간!	24
Whistler	1	2019-08-11	2	6시경에 음식점에 배민페이로 주문을 했는데 배달페이_우아한형제들에 출금은 됬는데 해당 음식점에 주문이 안들어 오는 경우는 무슨 경우입니까 ?  먹튀 입니까?  고객센터는 전화도 안받고   한번 해보자는 거죠?	116
기라	1	2019-08-11	2	이벤트랍시고 말복기념 치킨류 5천원 할인쿠폰지급하길래 주문했는데 서버가 터진건지 운영진머가리가 터진건지 결제는되게해서 돈은 나가고 기다려도 안오길래 치킨집전화하니 배민서버가 문제가 생겨서 접수자체를 못받았다하고 웃기는게 저녁시간에 주문했는데 결제만 잽싸게되고 배민에서는 뭐 음식오는건 나몰라라 결제는되서 돈은 빠져나갔는데 결제내역도 안보여서 환불도안되고 안내도없고 알아보는것도 고객이 다 알아봐야되고 다시는 이용안합니다	234
변정수	1	2020-10-03	2	배달팁도 너무 많고 배달오는 시간이 무슨 한시간이나 되네요 그럴바에 직접가서 먹는게 남	48
SH J	1	2019-06-22	1	지금하는 이벤트 10명한테 1만원쿠폰100장뿌리지말고 1000명한테 1만원 1장씩 뿌리는게 더 낫지않을까싶네요 쏜다쿠폰보고 좀 정떨어지네요	77
들새Zess	1	2019-03-31	0	오토바이가 너무 시끄럽습니다. 일부러 소음기뺀건가요?	29
우쌔테이블	1	2020-07-18	1	첫화면에서 멈춰서 다른화면으로 넘어가질 않네요....이제 못쓰겠네요..	39
전영수	1	2019-08-11	0	주문하기 하는데 페이지에 안들어지고 다시시도해주세요만 계속뜸	33
진:	1	2020-04-06	0	지금 코로나로 전국이 어렵고 힘들 때 시간 상황 구분 못하며 자영업자 위한다는 시덥잖은 이유로 배달 수수료 올린 돈에 미친 기업 손절함. 배민 어플 삭제함. 다른 사람의 고통을 공감 못하고 이용해먹는 기업은 마땅히 도태되어야 함. 다들 삭제합시다.	138
김성규	1	2020-04-20	0	딱 메뉴뭐있는지만보고 따로주문하기 안성맞춤 앱^^~	28
김유정	1	2019-04-25	0	갤3 배달팁 계산 무한로딩 됩니다 버그수정해주세요	27
우진이소소한일상	1	2019-09-19	0	첫가입 했는데. . 신규가입쿠폰이나 첫가입 추천집 이런것도 없네요. . 다시 요기요로 가야하나	52
김지희	1	2019-07-09	0	세상에~~불만글도 답변을 복붙하시는군요 그래놓고 월급받기 안미안하세요? 망해봐야 정신차리지^^요기요쓰러갈게욤ㅋ	61
김영빈	1	2020-04-04	3	수수료 올린다고? 진짜 더럽고 역겨워서 안먹는다. 2천원 3천원 더 내고 먹는것도 아까워 죽겠는데 차라리 새로운 업체 생겨서 2천원씩만 받으면 바로 갈아타야지	88
김지현	1	2020-04-04	4	힘든시기에 수수료나 때먹을 생각만 하고...으	25
너랑나랑	1	2019-11-20	0	완전 vip인데 수요일 배민카드 할인 하려는데 업데이트하라해서 다하고 폰도업데이트까지 햇는데 되지도 않고 이제 배민 못쓰겟네요	70
이웅석	1	2019-06-01	0	상담원은 상담도중 끊어버리고... 음식은 도착예정 시간도 안맞고	35
???	1	2020-11-08	0	아니, 핸드폰 못하는 사람은 어떻게 시키라고. 회원가입하라고해서 하면 인증하라하고, 인증하면 다시하라고 하고, 어쩌라고 배달하나 시키기 개어렵네, 쓰지마세요 짜증만 납니다. 이런까 별점이 이따위지	109
김승연	1	2019-08-11	0	돈은 나가고 주문을 접수 안되고....ㅎ 돈이라도 돌려달라고??????????????	47
서준	1	2020-08-21	1	최악입니다 배달원 관리를 전혀 안하는듯 점점 배달 시간도 안지키는데다 여러집 방문하는 배달원이 마스크를 안쓰고 배달하는 몰상식한 모습을 보이는데 찝찝해서 밥맛이 뚝 떨어지네 마스크를 주둥이를 내놓고 턱에만 걸치는게 무슨 의미가 있는지 정말 궁금하네요	139
럅씨	1	2019-08-10	0	최소한 앱 개발할때 알람 울리면 그게 사용중인 앱 위에 덮이면 안되게 만들던가 해야지 이게 말이 되냐 야발 아침부터 기분 w같게 하지 말라고	78
행복발전소	1	2019-12-23	0	등록업체도 적고 중복광고에 독점보고 지웁니다.	25
사막모래	1	2020-12-25	1	고객센터 전화 연결 안됨 또한 채팅도 답변을 해주지도 않음.. 그냥 배짱의민족 난 탈퇴!	49
우민식	1	2019-08-11	1	결제완료되고돈은나갔는데 주문은안들어갔네요 ???????????????????	42
김기련	1	2020-07-25	0	배민 아이디 찾구 이제 비번을 찾을려고 아디랑 폰번을 적엇는데 자꾸 확인하라그러고 안되는이유좀요..	55
